source_type,source_code,nuts_code,nuts_label,source_url,source_version
postcode,3582,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3582,2026-08-22
postcode,3583,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3583,2026-08-22
postcode,3590,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3590,2026-08-22
postcode,3600,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3600,2026-08-22
postcode,3620,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3620,2026-08-22
postcode,3621,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3621,2026-08-22
postcode,3630,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3630,2026-08-22
postcode,3631,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3631,2026-08-22
postcode,3640,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3640,2026-08-22
postcode,3650,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3650,2026-08-22
postcode,3660,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3660,2026-08-22
postcode,3665,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3665,2026-08-22
postcode,3668,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3668,2026-08-22
postcode,3670,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3670,2026-08-22
postcode,3680,BE225,Arr. Maaseik,https://api.basisregisters.vlaanderen.be/v2/postinfo/3680,2026-08-22
postcode,3690,BE224,Arr. Hasselt,https://api.basisregisters.vlaanderen.be/v2/postinfo/3690,2026-08-22
postcode,3700,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3700,2026-08-22
postcode,3717,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3717,2026-08-22
postcode,3720,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3720,2026-08-22
postcode,3721,BE223,Arr. Tongeren,https://api.basisregisters.vlaanderen.be/v2/postinfo/3721,2026-08-22
