source_type,source_code,nuts_code,nuts_label,source_url,source_version
kunta,422,FI1DC,Pohjois-Karjala,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,423,FI1C1,Varsinais-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,425,FI1D9,Pohjois-Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,426,FI1DC,Pohjois-Karjala,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,430,FI1C1,Varsinais-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,433,FI1C2,Kanta-Häme,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,434,FI1B1,Helsinki-Uusimaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,435,FI198,Keski-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,436,FI1D9,Pohjois-Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,438,FI200,Åland,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,440,FI19A,Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,441,FI1C5,Etelä-Karjala,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,444,FI1B1,Helsinki-Uusimaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,445,FI1C1,Varsinais-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,475,FI19A,Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,478,FI200,Åland,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,480,FI1C1,Varsinais-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,481,FI1C1,Varsinais-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,483,FI1D9,Pohjois-Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,484,FI196,Satakunta,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,489,FI1C7,Kymenlaakso,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,491,FI1DA,Etelä-Savo,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,494,FI1D9,Pohjois-Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,495,FI198,Keski-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,498,FI1D7,Lappi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,499,FI19A,Pohjanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,500,FI198,Keski-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,503,FI1C1,Varsinais-Suomi,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,504,FI1B1,Helsinki-Uusimaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,505,FI1B1,Helsinki-Uusimaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,507,FI1DA,Etelä-Savo,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
kunta,508,FI19B,Pirkanmaa,https://data.stat.fi/api/classifications/v2/correspondenceTables/kunta_1_20260101%23nuts_2_20260101/maps,2026-08-23
