source_concept_id,source_label,target_uri,target_label,relation,confidence,source_url,source_version
3PX6_gqv_WJW,Specialistsjuksköterska inom palliativ vård,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialistsjuksköterska,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3QrR_fRx_u4U,Bankdirektör,http://data.europa.eu/esco/occupation/754ce08f-b4d9-4b9c-b9d2-06f15258a3ce,bankchef,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3RP3_h9J_Hc9,Bergsprängare,http://data.europa.eu/esco/occupation/2aae7736-f58b-4027-8de4-6884281c3b0b,bergsprängare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3RzT_cHB_vVp,Biträdande jurist,http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,advokat,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3Uhk_4A8_cy6,Polissekreterare,http://data.europa.eu/esco/occupation/2ae275fe-4f11-4a38-9e95-d466d74b42a3,polischef,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3UjR_xoC_5D6,Turistbyråchef,http://data.europa.eu/esco/occupation/f4e3dd1c-f86b-4a69-8887-547255eadc79,turistbyråchef,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3XMs_GiA_szk,Museilektor,http://data.europa.eu/esco/occupation/c2efadc4-6f47-4f34-997b-dd80aba609dd,museipedagog,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3XPa_uKH_Dwp,"Hjullastarförare, godshantering",http://data.europa.eu/esco/occupation/eeac6251-1974-42f5-91ed-513c6c883755,truckförare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3XPa_uKH_Dwp,"Hjullastarförare, godshantering",http://data.europa.eu/esco/occupation/eedbf8b1-9432-4f42-ab7f-db5cd3eb2a05,grävmaskinsförare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3ZFj_Cbb_uPL,Bildproducent,http://data.europa.eu/esco/occupation/7642cbcc-9839-47fb-b2cf-d4bb831d6c93,ljud- och bildtekniker,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3Zo3_ez5_Kdx,Verksamhetskonsult,http://data.europa.eu/esco/occupation/6a29d804-f775-446c-bec7-35fc4e28ac97,företagskonsult,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3abF_Jyu_WtS,Marknadskoordinator,http://data.europa.eu/esco/occupation/21af40bb-2ae3-4fc7-9b28-d2cdd8308912,marknadskoordinator,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3b5s_USP_HkW,"Kvalitetsingenjör, textil, trä, glas, förpackningar",http://data.europa.eu/esco/occupation/16bc69b8-5abc-49e4-a860-befb734d54d3,"kvalitetstekniker, textilkemi",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3b5s_USP_HkW,"Kvalitetsingenjör, textil, trä, glas, förpackningar",http://data.europa.eu/esco/occupation/45f8504d-24ac-4bcd-8692-a93acc74204c,"laboratorietekniker, kvalitetskontroll, lädervaror",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3b5s_USP_HkW,"Kvalitetsingenjör, textil, trä, glas, förpackningar",http://data.europa.eu/esco/occupation/7bf11599-d0bb-4789-9886-55c87f5da449,"kvalitetstekniker, lädervaror",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3b5s_USP_HkW,"Kvalitetsingenjör, textil, trä, glas, förpackningar",http://data.europa.eu/esco/occupation/8a0c1556-f616-4d41-a03c-8a093a644807,"kvalitetstekniker, skoindustri",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3b5s_USP_HkW,"Kvalitetsingenjör, textil, trä, glas, förpackningar",http://data.europa.eu/esco/occupation/ed976196-3d5d-4121-9367-e1022af603fa,"laboratorietekniker, kvalitetskontroll, skoindustri",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3bJd_7LS_t8i,Limnolog,http://data.europa.eu/esco/occupation/55167849-82cf-484e-b818-fa702a4e69e9,hydrolog,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3c8Q_wFq_K7G,"Produktionsassistent: kultur, media, film, dataspel",http://data.europa.eu/esco/occupation/71898b81-fc2f-4a97-826d-f45e49a8160a,"regiassistent, film",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3c8Q_wFq_K7G,"Produktionsassistent: kultur, media, film, dataspel",http://data.europa.eu/esco/occupation/e1106f6d-81fc-44f8-af94-8b7d2763065c,"regiassistent, teater",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3ciP_LJE_ux6,"Forskare, historia",http://data.europa.eu/esco/occupation/0cd729a6-ed11-4338-ac4b-d4b924390128,historiker,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3g1T_NaF_M1m,Hydrobiolog,http://data.europa.eu/esco/occupation/68f4fdd9-182c-4c0d-a73d-f767b8a8355e,"biolog, vattenbruk",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3g1T_NaF_M1m,Hydrobiolog,http://data.europa.eu/esco/occupation/bff716c9-42c7-471e-8af0-582f799fb29a,miljöanalytiker vattenbruk,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3g1T_NaF_M1m,Hydrobiolog,http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,biolog,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3gEQ_8d7_G94,"Specialistläkare, laboratoriemedicin",http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialistläkare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3gEQ_8d7_G94,"Specialistläkare, laboratoriemedicin",http://data.europa.eu/esco/occupation/c6c48286-2037-47e3-a132-b745dce858e2,undersökningsdomare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3j5w_jGS_use,Försäkringshandläggare,http://data.europa.eu/esco/occupation/4d750b7f-f40d-447c-ba90-f5fb0ee9ef27,socialförsäkringshandläggare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3j5w_jGS_use,Försäkringshandläggare,http://data.europa.eu/esco/occupation/e91bc34c-0c4f-4ac9-8e2f-8f337d75f9ca,"försäkringsutredare, försäkringskassa",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3kFW_XLk_v9H,Hotellreceptionist,http://data.europa.eu/esco/occupation/1ae8d28e-407c-48ab-88ff-4cb25bfcdea6,hotellconcierge,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3kFW_XLk_v9H,Hotellreceptionist,http://data.europa.eu/esco/occupation/6e6e44ba-d9f0-403b-93d4-a8d4bd67787a,nattportier,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3kFW_XLk_v9H,Hotellreceptionist,http://data.europa.eu/esco/occupation/82025c02-9082-416c-998b-f51eb0359ee6,receptionist inom hotell- och restaurangbranschen,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3kbp_yfk_LgT,Landsbygdsutvecklare,http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronom,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3tXK_9La_M3W,Beroendeterapeut,http://data.europa.eu/esco/occupation/5d758e75-a116-485a-b800-5db08ffd3ba1,"rådgivare, drog- och alkoholberoende",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3uEE_35U_U6j,"Grovarbetare, bygg och anläggning",http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,byggnadsarbetare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3uZy_tC8_H8X,Orderassistent,http://data.europa.eu/esco/occupation/c8b296be-54ae-48cf-be21-031fa8457937,inköpsassistent,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3vTw_fLi_JoX,"Kontrolltekniker, textil, trä, glas, förpackningar",http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,"kvalitetskontrollant, skor",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3vTw_fLi_JoX,"Kontrolltekniker, textil, trä, glas, förpackningar",http://data.europa.eu/esco/occupation/3027abf6-bc54-4709-8dc1-4f20b772ac70,"kvalitetsbedömare, träskivor",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3vTw_fLi_JoX,"Kontrolltekniker, textil, trä, glas, förpackningar",http://data.europa.eu/esco/occupation/371885b5-0f93-406f-b96a-58ecd5bbc3ce,"kvalitetskontrollant, lädervaror",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3vTw_fLi_JoX,"Kontrolltekniker, textil, trä, glas, förpackningar",http://data.europa.eu/esco/occupation/745c8bb3-b50b-4380-9377-1b68a6576986,"kontrolltekniker, textil",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3vry_gaE_yfQ,Organisationsutvecklare,http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed,företagsanalytiker,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3vry_gaE_yfQ,Organisationsutvecklare,http://data.europa.eu/esco/occupation/6a29d804-f775-446c-bec7-35fc4e28ac97,företagskonsult,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3vry_gaE_yfQ,Organisationsutvecklare,http://data.europa.eu/esco/occupation/c9862fdd-53b7-4da9-b742-4302d704836c,"verksamhetsutvecklare, lean",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3wHJ_rrt_WDK,Entrévärd,http://data.europa.eu/esco/occupation/7e17f4ea-9565-41e0-b408-b52b5c9492a3,dörrvakt,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3wHJ_rrt_WDK,Entrévärd,http://data.europa.eu/esco/occupation/7f346896-a4fb-47a1-9572-13398bc297a6,publikvärd,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3wHJ_rrt_WDK,Entrévärd,http://data.europa.eu/esco/occupation/d1fc31d2-38e1-4000-85b7-3f82d2fbed9e,klubbvärd,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
3yNP_r6U_JEp,Länsjurist,http://data.europa.eu/esco/occupation/779d13be-60b4-48f3-a339-fe483be96c7f,förvaltningsjurist,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
41Vq_aR6_yRb,"Verksamhetschef, hälso- och sjukvård",http://data.europa.eu/esco/occupation/4a29eab1-5f02-4723-a863-e2d5a0614dfa,"verksamhetschef, vårdenhet",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
41dT_obG_dFc,"Forskare, cell- och molekylärbiologi",http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,biolog,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
43oy_qgN_eds,Trädgårdsmästare odling,http://data.europa.eu/esco/occupation/d36b66f8-c08a-4416-953b-62c271ca7509,ansvarig för trädgårdsodling,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
442F_Jtj_uDq,Marinbiolog,http://data.europa.eu/esco/occupation/bff716c9-42c7-471e-8af0-582f799fb29a,miljöanalytiker vattenbruk,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
442F_Jtj_uDq,Marinbiolog,http://data.europa.eu/esco/occupation/f0296b9c-764d-42ab-8de9-2a3729a9b67a,marinbiolog,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
44U4_7Fz_GCy,"Konstruktör, tillverkningsindustri",http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0,tillverkningsingenjör,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
44wU_Cyh_yqp,Ljusdesigner,http://data.europa.eu/esco/occupation/068df7d1-516f-4829-b339-294cb0cf6318,"ljusdesigner, föreställning",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
47p3_SHB_BaN,"ST-läkare, arbets- och miljömedicin",http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,läkare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
47wW_Pwz_Fi8,"Forskare, filosofi",http://data.europa.eu/esco/occupation/bfc92738-128b-44f5-92d4-51b10df17961,filosof,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
48KV_oBC_Ffd,Scripta,http://data.europa.eu/esco/occupation/99b096eb-a628-4e69-a79b-0563f2ed1b93,scripta,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
49G8_LRE_73K,Kostymtekniker/Påklädare,http://data.europa.eu/esco/occupation/2a6784d7-c457-413d-ba99-e320de11fc98,påklädare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
49G8_LRE_73K,Kostymtekniker/Påklädare,http://data.europa.eu/esco/occupation/b3b79192-f6e0-4aa0-92d1-f876508e05b3,kostymmakare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4EZJ_3HN_fUK,Ventilationsplåtslagare,http://data.europa.eu/esco/occupation/572c9810-e1ee-4f7a-a71f-820f17c0c25b,byggnadsplåtslagare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4GHe_kgB_cAk,Larmoperatör,http://data.europa.eu/esco/occupation/68450507-b4a0-40e0-895b-385fe705be10,larmoperatör,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4HnZ_K23_35y,Skadereglerare,http://data.europa.eu/esco/occupation/01a83071-6533-4675-b2da-f0c6d02669f5,skadereglerare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4HnZ_K23_35y,Skadereglerare,http://data.europa.eu/esco/occupation/e91bc34c-0c4f-4ac9-8e2f-8f337d75f9ca,"försäkringsutredare, försäkringskassa",close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4JrT_mJm_cdW,Rättstolk,http://data.europa.eu/esco/occupation/23e692a9-a242-4d4f-988f-ed562f757864,tolk,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4L47_MLv_eFJ,IT-pedagog,http://data.europa.eu/esco/occupation/4588cd69-e6a5-4668-94c7-f02a3d86a649,"lärare, digital kompetens",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4L47_MLv_eFJ,IT-pedagog,http://data.europa.eu/esco/occupation/9e657046-67ce-4e16-ab2e-ddb918638910,IKT-utbildare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4PHG_Sgt_3Pd,Stagehand,http://data.europa.eu/esco/occupation/d52db93d-9ae5-47d9-b9dc-eab8aa9f2ba9,"roddare, scenteknik",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4Phz_zGz_JKi,"Forskare, filmvetenskap",http://data.europa.eu/esco/occupation/19db5ad1-ffbf-41a0-8746-d3878f0d5dbd,medieforskare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4REQ_8b1_Nee,Organisationschef,http://data.europa.eu/esco/occupation/e9cf8b24-6b8b-47cc-9dd3-b601aa135960,chefstjänsteman vid intresseorganisation,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4SdN_cwv_Tfo,Efterbearbetningsredaktör,http://data.europa.eu/esco/occupation/8bd74371-1818-47d5-a253-d703c51c5f26,redaktör,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4Y6u_JPp_jas,Park- och trädgårdsarbetare,http://data.europa.eu/esco/occupation/a48b9a5a-5ded-482d-8cda-7fd097a32c16,vaktmästare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4Z7F_oBG_vMG,Träarbetare/Snickare,http://data.europa.eu/esco/occupation/0b5e4142-90ad-48a6-8407-ed47b2664954,dörrmontör,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4Z7F_oBG_vMG,Träarbetare/Snickare,http://data.europa.eu/esco/occupation/2a22ff9e-de3b-408d-b312-5034896cc4f4,snickare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4Z7F_oBG_vMG,Träarbetare/Snickare,http://data.europa.eu/esco/occupation/353a22a7-1c55-410c-a7a7-c531692b5e50,fönstermontör,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4Z7F_oBG_vMG,Träarbetare/Snickare,http://data.europa.eu/esco/occupation/59cc9783-7289-4e1d-b80b-93c1776f49cc,träarbetare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4Z7F_oBG_vMG,Träarbetare/Snickare,http://data.europa.eu/esco/occupation/bc61af54-0c3b-411c-a434-4b0d23c6fcce,köksmontör,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4ZeS_9Z9_wmL,Hovmästare,http://data.europa.eu/esco/occupation/53ed8787-3423-4843-8c63-7be1877d29e2,hovmästare/hovmästarinna,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4ZyQ_56y_MwM,Livsmedelstekniker,http://data.europa.eu/esco/occupation/952c766a-db5c-42b2-809d-d14cbb02cdb6,ansvarig för bearbetning av mjölk,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4ZyQ_56y_MwM,Livsmedelstekniker,http://data.europa.eu/esco/occupation/afee6a28-f654-4ac7-a665-f758616bc689,livsmedelstekniker,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4bkL_eTC_tAq,Projekteringsingenjör elektronik,http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2,telekommunikationsingenjör,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4bqt_oWT_Jo8,Lingvist,http://data.europa.eu/esco/occupation/a9c7a04d-807a-41b5-b441-87c73c73c9c5,lingvist,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4chG_ayZ_cPA,Produktutvecklingschef,http://data.europa.eu/esco/occupation/73ceb2f9-18e3-4cfe-9c06-e9fb31ece440,forsknings- och utvecklingschef,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4chG_ayZ_cPA,Produktutvecklingschef,http://data.europa.eu/esco/occupation/8a0afc76-4a09-449a-9e7b-a33495889f95,produktchef,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4eYC_a1M_xtL,"Processtekniker, tillverkningsindustri",http://data.europa.eu/esco/occupation/42381741-f3a7-4b26-b35c-da6fad9f1cfd,produktutvecklingstekniker,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4eaw_x3V_ddY,"Golvläggare, utan yrkesbevis",http://data.europa.eu/esco/occupation/0663d464-f139-4554-ae87-97aa6c4dad77,"golvläggare, textil, plast, linoleum, kork",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4eaw_x3V_ddY,"Golvläggare, utan yrkesbevis",http://data.europa.eu/esco/occupation/a50d64e7-2dba-4418-81a7-92b2ba2e508f,terrazzoarbetare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4fuh_Uf7_NAA,Naturvårdare,http://data.europa.eu/esco/occupation/e011f10f-e172-43ce-bfd9-fb56e426c0c9,naturvårdsförvaltare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4gH3_huQ_czg,Miljösamordnare/Miljökoordinator,http://data.europa.eu/esco/occupation/351a0eb0-a1d0-49bd-a2f8-6dc447ddf316,"miljöprojektledare, rörledningar",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4gH3_huQ_czg,Miljösamordnare/Miljökoordinator,http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b,miljösamordnare,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4h8W_71M_HXk,2:e Fartygsingenjör,http://data.europa.eu/esco/occupation/9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22,2:e fartygsingenjör,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4itw_Zm3_2YB,Lotsoperatör,http://data.europa.eu/esco/occupation/c3760388-d070-491a-9c1f-be305a576815,lotsoperatör,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4jr9_Ywm_6J1,Silversmed,http://data.europa.eu/esco/occupation/103aaf7a-48da-4e25-99fc-5cf1ee1388b1,"guld- och silversmed, specialiserad på filigran",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4jr9_Ywm_6J1,Silversmed,http://data.europa.eu/esco/occupation/eb64b583-20fe-467f-8e44-8aae263a0139,silversmed,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4kjM_ehP_cRa,Krossoperatör,http://data.europa.eu/esco/occupation/bcb7efae-2374-4ea7-a8e7-a77e4c6ecfc8,"krosskötare, malmkross",exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4mUk_ow8_wji,Lekterapeut,http://data.europa.eu/esco/occupation/55d60ead-0343-4008-b9e4-fb4b5a179c83,förskollärare,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4mpC_7ue_qJb,"Produktionsingenjör, gruv, metallurgi",http://data.europa.eu/esco/occupation/5fd69ee2-2042-4280-85e1-8f1462886987,Ingenjörer (gruvutveckling),narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4mpC_7ue_qJb,"Produktionsingenjör, gruv, metallurgi",http://data.europa.eu/esco/occupation/7b99007f-c6bf-4703-85d3-f168bc6a9f28,"ingenjör, gruvplanering",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4mpC_7ue_qJb,"Produktionsingenjör, gruv, metallurgi",http://data.europa.eu/esco/occupation/f83f19ca-b816-484a-b8be-92b7785121ea,"säkerhetsansvarig, gruvdrift",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4mpC_7ue_qJb,"Produktionsingenjör, gruv, metallurgi",http://data.europa.eu/esco/occupation/fad4abdf-fe1b-4751-8253-aef40b49afe0,"produktionsingenjör, avsaltning",narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4oKL_Mvq_iG6,"Forskare, humaniora",http://data.europa.eu/esco/occupation/f3d8bc61-f812-4106-afd2-a356e4c11fce,litteraturforskare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4omd_94n_7Hn,"Projektledare, bioteknik",http://data.europa.eu/esco/occupation/bea99fea-0383-4c63-b944-70d4799de2c5,projektledare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
4p9W_pWH_roy,Chief Information Security Officer,http://data.europa.eu/esco/occupation/b1ed68f8-8d51-4bcc-8825-bd554859480f,chef för efterlevnad och informationssäkerhet,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
